run_name,evidence_id,true_class,predicted_class,split,image_path,source_batch,source_dataset,confidence_if_available,error_slice,review_action,notes
baseline_002,large_dr_b001_mixed_000431,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/41079_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.46177834,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000434,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/41173_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.45606461,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000435,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/41269_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.47731969,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000436,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/41284_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.81757361,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000440,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/41733_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.43808901,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000442,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42022_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.58191645,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000447,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42416_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.62198633,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000448,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42448_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.55632776,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000449,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/42498_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.64115483,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000450,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42715_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.53722614,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000452,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42871_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.59493673,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000454,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/43363_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.57391453,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000462,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/43609_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.62981516,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000463,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/43609_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.80199426,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000464,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/43903_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.45569026,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
